,Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
7292,1260,72,17.6,6.8,2.5,5.8,42.3,0.7,2.0,67.0,1.2,1.6,73.1,0.3,1.5,1.8,5.2,0.9,0.2,1.3
7293,3636,51,14.3,7.7,3.0,6.8,41.6,0.5,1.4,25.9,1.9,2.3,83.0,1.3,2.2,3.4,1.3,0.3,0.2,0.9
7294,8446,59,14.4,4.4,1.6,3.7,42.9,-0.3,-0.5,10.8,1.4,1.6,81.5,1.2,1.7,2.8,0.8,0.5,0.3,0.8
7295,10246,51,15.4,4.0,1.6,4.1,38.2,0.5,1.7,-5.7,0.6,1.0,58.9,1.0,1.4,2.4,0.9,0.8,0.5,0.7
7296,9851,62,18.7,6.2,2.4,6.8,33.7,0.1,0.3,31.8,1.3,1.8,73.7,0.7,1.2,1.9,1.9,0.6,0.3,1.4
7297,9689,51,8.3,3.8,1.4,2.7,48.2,0.2,0.3,18.8,1.0,1.2,75.0,0.3,0.8,1.0,0.5,0.2,0.1,0.4
7298,4288,13,5.8,1.4,0.5,1.2,43.9,-0.1,-0.2,-4.0,0.3,0.4,70.9,0.5,0.6,1.1,0.1,0.2,0.2,0.2
7299,8158,74,16.9,10.1,4.0,8.2,47.7,-0.5,-1.2,-24.9,2.6,3.8,67.2,2.1,1.8,3.4,1.4,0.8,0.4,1.6
7300,660,64,11.9,2.8,1.1,3.2,33.7,0.1,0.6,31.9,0.5,0.5,76.2,0.4,1.4,1.7,1.3,0.6,0.1,0.6
7301,2494,72,16.9,6.3,2.5,5.6,45.9,-0.0,0.2,18.4,1.2,1.7,73.5,1.9,2.0,3.7,0.7,0.7,0.2,0.8
7302,5329,89,15.2,6.8,2.9,5.7,51.1,0.7,1.7,48.9,0.6,1.0,72.6,0.1,0.7,0.9,3.0,0.8,-0.5,1.2
7303,5777,66,16.2,5.2,1.6,4.8,33.2,0.6,2.2,23.5,1.7,2.4,69.2,0.3,1.0,1.4,2.6,0.7,0.1,1.5
7304,8106,76,13.2,3.3,1.5,3.1,44.8,0.3,0.7,30.9,0.3,0.5,65.0,0.5,0.9,1.4,1.6,1.1,-0.3,0.8
7305,3874,72,15.6,7.1,2.7,4.8,50.9,0.1,0.3,15.0,1.8,2.2,78.5,2.0,2.4,4.4,0.4,0.2,0.1,0.9
7306,2768,91,41.5,11.9,4.5,10.1,45.2,0.5,1.5,17.0,1.9,2.8,70.1,2.1,5.5,7.3,2.4,1.0,0.2,2.1
7307,4846,41,11.5,4.4,1.7,5.3,32.1,0.3,1.3,31.0,0.5,0.6,77.4,0.1,0.8,1.0,1.3,0.6,-0.6,0.8
7308,12846,56,11.3,3.8,1.5,4.0,36.2,0.2,1.0,13.5,0.6,0.7,76.7,0.3,1.1,1.2,2.8,0.4,0.1,0.8
7309,11178,79,33.6,12.3,4.5,8.6,52.6,-0.0,-0.1,12.6,3.0,4.2,74.5,1.9,5.3,7.6,1.1,1.0,1.5,1.7
7310,7318,83,16.2,6.7,2.5,5.5,43.1,0.1,0.3,5.4,2.2,2.5,95.9,0.7,1.4,2.1,2.8,0.4,0.1,2.0
7311,739,53,17.2,6.2,2.7,5.5,47.0,-0.5,-1.3,8.1,1.3,2.1,62.4,3.5,3.5,6.6,0.2,0.6,1.3,0.9
7312,13673,60,16.4,5.0,1.9,4.5,44.2,0.6,1.6,16.5,0.5,0.6,77.7,0.6,1.5,2.3,0.8,0.7,0.3,1.0
7313,10096,46,21.6,6.1,2.3,4.6,48.0,0.2,0.7,26.9,1.4,2.0,65.4,1.2,3.0,3.9,1.7,1.1,0.4,1.2
7314,5245,66,15.4,8.0,3.5,8.1,42.6,-0.6,-1.5,5.7,1.7,2.7,65.3,1.8,2.4,4.2,0.9,0.3,0.3,1.2
7315,12103,79,42.8,17.1,6.8,15.0,44.8,0.7,1.9,23.3,2.4,4.4,58.8,3.0,6.5,10.0,2.1,1.5,0.5,2.3
7316,3694,35,17.6,7.0,2.5,5.1,48.3,0.3,0.9,12.2,1.7,2.8,61.9,1.8,2.3,3.9,0.7,0.9,0.2,0.8
7317,12249,52,11.7,5.4,1.8,3.8,47.3,0.7,1.4,29.0,1.0,1.4,77.3,0.6,1.8,2.2,0.4,0.0,0.4,0.7
7318,13136,55,16.9,5.5,1.9,3.9,48.1,0.2,0.9,-0.9,1.6,2.1,72.4,1.3,1.4,2.9,0.9,0.8,0.3,1.1
7319,8664,66,29.3,11.9,4.3,8.8,51.1,0.6,1.8,29.4,2.4,3.4,75.0,1.1,5.3,6.5,1.6,0.9,0.5,0.9
7320,787,44,10.4,4.1,1.7,4.1,41.8,0.1,-0.1,46.8,0.5,0.9,59.2,0.5,1.1,1.6,0.8,0.2,0.2,0.7
7321,4090,65,13.3,8.1,2.8,5.4,49.6,-0.1,-0.3,24.1,2.2,3.5,68.6,1.5,2.1,3.5,1.6,0.5,0.2,1.5
7322,7889,88,11.6,6.1,2.4,4.3,54.7,-0.3,-0.9,-16.8,1.4,2.2,64.1,2.0,2.1,3.9,0.9,0.3,0.5,1.6
7323,8744,59,12.6,2.8,1.3,3.2,41.2,0.2,0.4,-3.4,0.1,0.3,62.6,0.9,1.5,2.3,1.4,0.4,0.2,1.0
7324,13016,45,11.0,2.8,1.2,2.8,43.3,0.0,0.5,14.8,0.4,0.6,65.2,1.1,1.8,2.8,0.4,0.4,2.9,0.5
7325,9044,60,13.6,2.8,1.1,2.7,40.7,0.1,0.5,26.3,0.7,0.9,77.9,0.3,0.9,1.2,0.9,0.3,0.1,0.6
7326,2937,64,9.5,3.4,1.3,2.9,44.9,0.4,0.8,7.6,0.6,0.7,75.6,1.2,1.8,2.9,0.1,0.2,0.1,0.5
7327,4982,56,13.3,4.6,1.8,3.6,47.2,-0.0,-0.3,9.2,0.9,1.6,62.1,1.4,2.6,3.7,1.2,0.4,-0.0,0.7
7328,11254,65,21.6,6.1,2.4,5.5,43.6,0.5,1.6,48.7,0.7,1.2,63.6,1.2,2.2,3.4,0.9,0.7,0.2,0.7
7329,9342,59,16.8,6.4,2.3,5.5,42.3,0.3,1.0,12.5,1.5,1.9,77.8,0.5,1.4,1.8,0.8,0.7,0.4,1.1
7330,377,40,7.1,1.9,0.8,1.5,53.6,-0.8,-2.4,-21.1,0.4,0.7,66.8,0.8,0.8,1.4,0.0,0.1,0.0,0.2
7331,3624,68,27.6,10.4,4.1,11.2,34.6,0.3,1.1,29.6,1.9,2.8,65.2,1.2,2.1,3.3,1.8,1.0,0.2,1.7
7332,2115,73,12.6,3.6,1.4,3.0,47.2,0.3,1.0,23.6,0.6,0.7,68.7,0.8,1.2,2.0,1.5,0.6,0.4,0.9
7333,8920,52,18.7,6.6,2.7,6.0,45.1,-0.0,-0.1,10.2,1.1,1.7,63.3,1.7,2.9,4.6,0.9,0.4,0.9,0.9
7334,5414,62,12.7,8.8,3.4,8.1,40.6,-0.2,-0.4,22.6,1.9,3.0,61.6,1.3,1.7,2.7,0.3,0.2,0.6,1.3
7335,13115,97,11.3,3.4,1.2,2.8,42.5,0.1,0.3,22.0,0.8,1.2,76.5,0.3,0.7,0.9,2.7,0.5,-0.7,1.1
7336,7812,77,22.5,8.7,3.2,6.6,45.5,-0.4,-1.1,1.9,2.6,4.0,66.7,1.2,2.6,3.9,1.9,0.6,0.3,1.8
7337,4023,71,29.7,11.2,4.1,9.6,43.8,0.5,1.5,33.9,2.0,2.4,84.1,2.4,4.0,6.0,2.8,1.0,0.3,1.5
7338,7071,59,16.7,4.5,1.7,3.8,45.3,0.6,1.5,15.8,0.8,1.5,57.4,2.0,3.1,5.5,0.2,0.6,1.1,0.5
7339,511,67,14.9,6.7,3.0,5.5,50.6,-0.2,-0.5,1.0,1.0,1.4,71.9,1.6,2.0,3.8,1.0,0.6,-0.0,0.9
7340,1514,80,12.8,6.1,2.2,5.1,42.7,0.4,1.1,9.3,1.5,1.8,86.5,0.3,0.7,1.1,2.9,0.5,-0.0,1.1
7341,10005,74,27.7,12.9,5.4,10.9,51.7,0.2,0.4,21.1,2.1,2.8,71.3,1.5,3.0,4.4,2.8,0.8,0.3,2.7
7342,10733,49,11.0,2.9,1.3,3.2,40.2,0.3,0.9,25.5,0.2,0.4,60.6,0.3,1.1,1.4,0.9,0.3,-0.1,0.4
7343,2004,80,17.5,6.6,2.6,7.9,31.7,0.3,1.2,20.5,1.0,1.6,68.2,1.3,1.2,2.4,3.1,0.7,-0.0,1.2
7344,2222,81,18.4,10.3,4.0,7.2,53.6,-0.8,-1.9,-28.3,3.3,5.4,50.8,3.1,3.5,6.6,0.4,0.4,0.8,1.5
7345,4993,52,18.9,5.6,2.2,5.3,42.8,0.3,1.0,12.0,0.6,1.0,66.7,0.6,1.3,2.0,2.5,0.4,-0.1,1.4
7346,12683,81,23.4,12.2,5.0,10.0,50.8,0.5,1.6,11.8,1.7,2.0,83.8,0.7,1.5,2.2,2.2,1.0,0.2,1.4
7347,13588,43,13.2,2.6,1.0,3.0,34.1,0.5,1.6,55.8,0.3,0.3,81.9,0.4,0.7,1.1,1.5,0.8,-0.5,0.8
7348,9239,69,17.0,7.8,3.5,6.8,51.1,-0.2,-0.6,19.2,1.2,1.7,73.7,0.6,2.1,2.6,0.9,0.5,0.1,1.0
7349,11466,72,17.4,8.7,3.6,7.5,47.5,0.1,0.3,48.4,1.3,1.9,63.1,1.8,1.8,3.6,1.2,0.6,0.3,1.2
7350,9260,45,16.0,9.7,3.8,7.7,49.5,-0.0,0.2,23.9,1.6,2.2,68.8,0.9,2.2,2.9,1.0,0.6,0.1,1.1
7351,12547,98,23.5,11.6,4.5,10.9,41.4,-0.5,-1.2,9.9,3.0,3.7,84.1,0.9,2.4,3.0,3.9,0.6,-0.0,2.7
7352,1523,57,11.8,3.7,1.5,3.3,44.0,0.2,0.5,10.3,0.4,0.7,65.8,0.5,1.1,1.6,1.6,0.3,0.2,0.9
7353,5008,60,11.8,4.4,2.1,4.6,46.2,-0.0,-0.1,11.3,0.3,0.5,71.1,0.8,1.0,1.6,0.8,0.3,-0.1,0.9
7354,1855,45,7.8,1.8,0.7,1.9,36.8,0.1,0.5,-11.7,0.3,0.6,53.7,1.2,1.1,2.2,1.6,0.7,0.2,0.6
7355,3673,79,12.9,2.7,1.1,2.5,45.5,-0.3,-0.5,-4.5,0.7,1.3,47.0,0.8,1.0,2.0,1.5,0.4,0.2,1.5
7356,5413,69,12.2,4.2,1.6,3.7,44.7,-0.1,-0.2,10.2,0.8,1.2,70.8,0.8,1.4,2.4,1.2,0.2,0.2,0.8
7357,10428,58,11.3,3.2,1.2,3.0,42.1,-0.1,-0.3,4.4,0.6,0.9,62.1,1.0,1.4,2.3,0.2,0.3,0.3,0.5
7358,9908,61,15.7,5.2,1.8,4.5,40.7,0.8,2.3,18.4,1.1,1.7,60.6,0.3,1.3,1.7,1.9,0.5,-0.0,1.4
7359,520,70,28.0,8.3,3.7,10.0,33.7,0.6,2.0,40.1,0.8,0.8,87.6,0.4,1.7,2.0,6.8,2.5,-0.1,1.7
7360,4078,66,14.4,5.2,2.1,4.5,44.0,0.3,0.9,37.2,1.0,1.3,71.7,0.6,1.9,2.7,0.8,0.6,0.2,0.9
7361,13667,72,31.2,11.3,4.6,10.4,44.3,0.9,2.5,54.0,1.3,1.5,86.3,1.3,3.4,4.4,2.1,0.8,0.3,1.3
7362,7108,41,10.8,3.0,1.3,2.6,46.5,-0.6,-1.9,18.6,0.7,1.2,60.8,2.6,1.8,4.0,0.4,0.6,0.2,0.6
7363,5751,81,9.5,4.2,1.5,3.8,40.3,-0.0,0.2,3.2,1.0,1.5,68.2,0.7,0.9,1.4,1.9,0.4,0.3,1.3
7364,13324,33,9.9,2.1,0.8,1.8,45.6,0.4,0.9,30.2,0.3,0.6,55.6,0.4,1.2,1.6,0.6,0.3,0.1,0.4
7365,10766,62,16.4,6.6,2.7,6.2,45.0,0.8,2.3,52.6,0.5,0.7,74.7,0.1,1.3,1.3,0.6,0.7,-0.3,0.6
7366,3736,36,6.6,3.7,1.2,3.1,40.6,-0.1,0.1,-13.9,1.2,1.6,77.5,0.2,0.8,1.0,0.5,0.3,0.1,0.6
7367,12662,69,28.5,12.9,5.3,10.5,56.4,-0.4,-0.8,7.7,2.4,3.6,64.2,4.8,5.4,9.7,0.8,0.9,1.0,1.7
7368,8726,96,26.1,15.7,6.5,12.1,56.0,0.3,0.8,24.7,2.2,3.1,71.6,1.2,3.9,5.0,2.6,0.7,0.1,1.9
7369,3274,92,23.7,8.2,3.3,6.1,51.1,0.1,0.1,16.0,1.9,2.8,64.8,2.5,4.0,6.4,1.3,0.6,0.5,1.3
7370,9966,96,37.8,14.3,5.4,10.8,50.7,0.6,1.8,29.3,3.1,3.4,94.2,1.2,4.9,6.3,3.9,1.4,0.3,1.5
7371,4049,60,16.5,8.5,3.5,5.6,59.1,0.2,0.5,18.9,1.4,1.9,72.7,0.7,1.3,1.8,2.2,0.6,0.1,1.2
7372,5028,66,16.8,6.4,2.1,4.7,45.5,0.7,2.1,24.6,1.3,1.5,87.9,0.2,1.4,1.5,3.0,0.9,0.1,0.9
7373,12065,77,33.0,17.6,6.4,13.5,47.5,0.7,1.8,36.8,3.9,5.3,70.4,1.6,3.5,5.2,3.4,1.3,0.3,3.4
7374,12005,53,17.0,5.8,2.1,6.5,30.8,0.7,2.4,35.3,0.7,0.8,83.4,0.1,0.4,0.6,4.3,1.1,-0.1,1.2
7375,7428,83,36.0,15.5,5.9,11.5,53.1,0.2,0.6,18.7,3.6,5.7,62.8,2.6,3.7,6.5,4.9,1.9,0.3,3.3
7376,5104,36,16.8,5.6,2.4,5.7,44.4,0.2,0.6,23.4,0.6,1.1,61.3,0.9,1.9,2.9,1.9,0.7,0.2,1.2
7377,3470,39,6.6,1.8,0.7,1.8,42.1,-0.2,-0.6,27.0,0.3,0.6,41.1,1.3,1.3,2.6,0.0,0.2,0.5,0.2
7378,1555,48,12.9,4.6,1.6,4.1,38.5,0.7,2.4,35.8,0.7,1.1,63.0,0.4,1.0,1.4,0.7,0.4,0.0,0.5
7379,4714,85,33.4,12.0,5.0,12.0,39.9,0.6,1.6,25.0,1.3,2.0,68.1,2.0,5.5,7.4,2.6,0.7,0.4,2.1
7380,7872,51,10.0,2.7,1.0,2.6,38.3,0.4,0.9,22.8,0.5,0.8,63.2,0.7,1.2,1.9,0.4,0.3,0.1,0.9
7381,10393,42,16.7,10.0,3.4,8.1,39.5,1.0,2.7,34.6,2.6,3.3,77.0,0.5,1.1,1.7,2.0,0.4,0.1,1.9
7382,3239,82,22.6,5.4,1.9,5.1,35.9,0.2,0.7,-2.9,1.8,2.8,62.9,0.8,3.0,3.8,2.2,0.8,0.2,1.9
7383,3593,56,21.7,8.4,3.4,6.8,49.2,-0.1,-0.2,0.9,2.2,3.6,63.3,2.6,4.6,7.4,0.9,0.6,0.7,1.2
7384,6716,62,30.4,12.8,5.2,10.7,50.7,0.6,1.7,20.8,1.8,2.8,56.4,1.7,4.1,5.9,2.6,1.0,1.0,1.8
7385,12329,53,15.4,5.2,1.8,5.0,35.9,-0.4,-0.5,10.9,2.0,2.6,84.3,1.2,2.2,3.7,0.8,0.4,0.1,0.9
7386,11475,84,40.7,16.6,6.6,14.3,45.4,0.2,0.6,13.5,3.0,4.1,72.9,2.3,6.9,9.0,2.1,1.4,0.4,2.3
7387,7512,72,22.6,8.9,3.1,7.0,46.0,0.7,1.7,13.2,1.7,2.4,72.2,1.1,3.3,4.3,1.2,0.6,0.2,1.6
7388,376,51,4.2,1.6,0.6,1.8,36.0,0.2,0.4,5.6,0.2,0.3,84.9,0.1,0.4,0.6,0.1,0.0,-0.3,0.2
7389,13788,80,22.9,11.9,4.7,11.8,41.1,0.7,1.9,32.2,1.6,2.1,73.6,0.6,1.2,1.9,3.3,0.6,-1.5,1.6
7390,5090,69,13.9,6.8,3.0,5.6,53.0,0.1,-0.0,14.6,0.9,1.3,74.1,0.8,1.4,2.2,0.9,0.4,0.2,0.9
7391,4739,70,25.2,6.9,2.6,5.1,52.0,0.6,1.5,13.8,1.2,2.0,60.6,3.1,4.6,7.7,0.2,0.5,1.1,0.8
7392,2209,72,14.6,5.3,2.4,4.5,53.7,-0.5,-1.6,-16.8,1.0,1.8,54.3,2.5,2.3,5.1,1.0,0.4,0.2,0.8
7393,1236,74,19.5,7.4,3.1,7.0,44.7,0.2,0.7,32.3,1.1,1.5,81.3,0.7,1.7,2.3,1.7,0.7,0.4,1.6
7394,13733,54,11.5,3.4,1.6,3.8,39.2,0.0,0.1,34.4,0.4,0.5,66.3,0.1,0.4,0.6,2.7,1.2,-0.2,0.7
7395,2034,80,17.1,5.3,2.4,5.0,42.9,0.2,0.4,25.1,0.8,1.4,56.1,1.5,1.3,2.7,2.8,0.7,0.3,1.5
7396,10865,48,7.8,2.3,1.0,2.1,49.0,-0.0,-0.2,20.8,0.2,0.3,64.7,0.7,0.7,1.4,0.0,0.3,0.3,0.3
7397,3135,73,35.7,10.2,4.4,10.6,40.0,0.8,2.4,28.6,1.0,1.8,49.7,1.3,3.3,4.6,6.6,1.6,-0.2,3.1
7398,524,82,30.3,9.8,4.0,8.2,52.0,0.5,1.3,18.6,1.6,1.9,71.5,1.3,4.5,5.9,3.4,0.9,0.4,2.0
7399,9845,63,17.0,4.8,2.1,3.5,55.2,-0.1,-0.4,6.4,1.1,2.0,50.7,1.7,3.2,5.0,0.4,0.6,0.3,0.7
7400,7478,-3,6.1,2.1,0.8,1.9,39.1,-0.2,-0.5,19.2,0.6,0.9,70.2,0.6,0.4,0.8,0.1,0.3,0.1,0.4
7401,4302,43,29.4,13.5,5.3,11.1,48.6,0.1,0.5,-4.1,3.0,5.0,65.1,3.0,4.6,8.1,1.0,0.6,1.1,2.4
7402,5022,63,11.0,5.7,2.3,5.4,42.0,-0.1,-0.2,5.6,1.3,1.9,71.5,1.5,1.3,2.5,1.3,0.4,0.2,0.9
7403,12308,83,23.5,8.4,3.2,6.2,51.3,-0.1,-0.3,-5.5,2.1,3.1,68.8,3.2,4.1,7.6,0.5,0.5,0.4,1.5
7404,11606,72,16.5,8.0,3.1,6.4,46.6,0.3,0.5,41.4,1.8,2.6,67.5,1.1,1.7,2.9,0.6,0.5,0.1,1.2
7405,13649,54,13.6,4.8,2.1,4.3,45.5,0.3,0.5,33.1,0.6,1.0,69.4,1.0,1.0,1.9,1.2,0.3,0.2,1.1
7406,2912,83,22.0,9.7,3.6,6.7,53.5,0.4,1.0,18.6,2.2,2.7,81.4,1.0,3.6,4.7,1.0,0.3,0.3,0.9
7407,3566,57,14.2,3.8,1.4,2.4,54.6,0.1,0.0,8.5,0.9,1.2,72.6,0.6,2.1,2.5,0.5,0.2,0.3,0.8
7408,6677,54,17.7,4.6,1.6,3.5,47.6,0.5,1.1,32.7,0.8,1.0,75.3,0.5,2.1,2.5,0.8,0.5,0.2,0.7
7409,4892,77,11.7,5.4,2.1,4.6,45.2,-0.3,-0.1,0.4,1.3,1.7,69.9,0.8,1.2,1.9,0.7,0.4,0.4,0.8
7410,11089,68,9.3,5.9,2.7,4.2,59.4,-0.0,-0.5,8.0,1.0,1.3,71.8,1.2,1.0,1.9,0.1,0.2,0.2,0.9
7411,5543,106,22.9,9.6,3.9,9.0,45.0,0.2,0.5,18.7,1.9,2.0,92.5,1.2,1.8,3.1,2.3,1.1,0.3,2.4
7412,5471,49,10.1,5.0,2.0,3.9,52.7,-0.2,-0.4,1.1,0.8,1.5,57.9,1.8,1.8,3.5,0.2,0.1,0.2,0.6
7413,218,87,14.9,6.1,2.4,5.7,39.9,-0.0,-0.1,21.8,1.1,1.3,75.4,0.9,1.0,1.9,0.8,0.5,0.4,1.0
7414,11453,54,6.6,1.8,0.9,1.9,44.9,-0.3,-0.7,7.0,0.1,0.1,69.5,0.2,0.7,1.0,1.0,0.2,-0.1,0.4
7415,11725,51,17.7,7.8,2.8,8.2,31.2,0.3,1.4,41.8,1.6,2.0,78.8,0.4,0.6,1.1,2.7,0.7,0.2,1.3
7416,386,73,20.0,11.1,3.9,9.9,39.8,1.0,2.8,28.2,1.9,2.1,90.9,1.2,1.0,1.9,2.1,1.1,0.1,1.3
7417,2626,65,25.8,16.6,6.5,14.1,45.4,0.3,1.1,17.9,3.0,3.6,92.4,1.5,2.2,3.7,2.0,0.9,0.1,2.2
7418,10343,62,14.9,7.4,2.7,6.8,38.9,0.4,1.5,32.7,1.3,1.4,79.9,0.4,0.9,1.3,1.2,0.4,-0.1,1.9
7419,2015,65,21.6,11.6,4.0,9.2,43.6,1.2,3.3,38.1,2.4,2.6,92.7,1.6,2.0,3.5,1.5,1.0,0.5,1.2
7420,13450,65,15.9,3.2,1.3,3.6,36.7,0.1,0.5,25.9,0.4,0.6,75.7,0.9,1.0,1.8,2.1,1.0,0.1,0.8
7421,721,95,62.6,28.4,11.6,24.3,50.9,0.4,0.9,25.2,4.3,6.5,61.4,3.9,9.6,13.7,5.8,2.9,1.0,4.9
7422,5478,66,33.3,9.7,3.8,8.3,47.0,0.1,0.2,24.7,1.9,3.1,59.8,2.3,4.7,7.1,1.9,1.1,2.1,2.4
7423,904,88,9.5,3.9,1.5,3.1,49.8,0.1,-0.0,15.7,0.8,1.1,71.1,1.1,1.0,1.7,0.7,0.5,0.1,0.9
7424,2290,52,11.9,4.2,1.7,3.2,51.9,0.1,0.1,20.0,0.7,1.6,52.9,1.6,1.8,3.3,0.3,0.4,0.1,0.5
7425,2542,48,11.3,5.7,2.5,5.5,45.5,0.4,1.1,31.3,0.5,0.7,72.2,0.7,2.0,3.0,1.0,0.3,0.2,1.0
7426,2760,56,11.9,3.2,1.1,3.4,34.4,0.4,1.5,0.1,0.6,0.9,73.8,0.4,1.2,1.6,0.9,0.4,0.2,0.5
7427,3249,59,16.7,5.8,2.1,4.9,42.0,0.3,0.8,17.6,1.3,1.9,75.5,0.9,2.3,3.1,0.8,0.6,0.2,0.8
7428,12142,81,28.5,17.5,7.0,13.9,54.3,0.8,2.5,45.6,2.2,2.8,77.3,1.6,4.3,5.6,2.8,0.6,0.3,1.7
7429,1558,90,13.4,3.8,1.6,3.1,51.4,-0.4,-1.2,-1.4,0.5,0.9,65.6,0.9,1.9,2.6,0.2,0.2,0.2,0.8
7430,13432,52,17.8,7.0,3.1,6.2,49.4,0.5,1.3,24.0,0.7,1.0,76.3,1.0,2.6,3.8,2.2,0.6,0.4,1.4
7431,5863,82,13.2,3.5,1.4,3.2,44.5,-0.4,-0.7,0.5,0.8,1.1,65.4,1.1,1.8,2.9,1.7,0.3,0.2,1.4
7432,11499,69,15.0,5.8,2.5,4.9,49.5,0.1,0.3,27.9,0.7,1.0,73.8,0.8,1.7,2.6,1.1,0.3,0.0,1.6
7433,9659,73,34.0,15.6,5.9,15.1,35.8,0.5,1.5,27.6,3.1,4.1,79.0,0.9,3.4,4.3,4.9,1.0,0.2,3.4
7434,9053,30,4.1,0.9,0.4,0.9,45.6,-0.7,-1.9,-14.9,0.1,0.2,48.1,0.5,0.4,0.7,0.0,0.1,-0.1,0.2
7435,13748,48,15.0,6.3,2.7,6.1,41.9,0.3,0.9,15.2,0.8,1.3,70.8,0.9,1.0,1.7,1.4,0.5,0.2,1.0
7436,9084,86,37.8,11.3,4.1,10.2,40.2,0.7,2.1,24.0,2.7,2.9,87.0,0.8,2.1,3.0,6.8,1.4,0.2,2.5
7437,12449,98,24.6,10.3,4.0,8.5,48.6,0.6,1.7,29.7,2.0,2.2,94.2,0.8,1.5,2.6,2.4,0.8,0.2,1.0
7438,2068,18,7.2,2.4,0.9,2.8,30.5,0.8,2.2,32.5,0.3,0.5,67.3,0.1,0.5,0.6,1.1,0.3,-0.7,0.5
7439,5663,92,29.7,6.5,2.3,5.3,41.7,0.5,1.3,19.1,1.2,1.5,78.2,0.7,2.0,2.6,5.4,1.2,0.2,1.4
7440,8081,60,10.7,3.9,1.4,3.0,47.0,0.3,1.1,-9.2,0.9,1.4,61.2,1.3,1.8,3.1,0.5,0.3,0.2,0.5
7441,13726,51,5.5,1.8,0.6,1.4,46.5,-0.0,-0.2,6.0,0.7,1.2,60.1,0.7,0.8,1.6,0.0,0.1,0.3,0.2
7442,2464,33,10.1,2.5,0.9,2.2,43.6,0.3,0.8,33.8,0.4,0.6,70.9,0.3,1.0,1.3,0.9,0.3,0.2,0.4
7443,3014,59,11.5,4.4,1.7,4.4,37.1,0.4,1.6,10.1,0.6,0.7,74.0,0.4,1.1,1.6,0.6,0.5,0.1,0.7
7444,4650,75,13.2,6.0,2.4,4.7,51.5,-0.2,-0.1,17.8,1.4,1.8,75.2,0.8,0.9,1.6,1.2,0.5,0.2,1.3
7445,12199,39,6.7,2.6,0.8,2.1,35.3,0.9,2.4,47.2,1.0,1.2,81.4,0.2,0.6,0.8,1.2,0.3,-5.3,0.9
7446,9321,69,23.9,12.2,4.6,9.4,50.1,0.4,1.1,12.5,2.7,3.3,77.8,2.0,2.6,4.5,0.9,0.8,0.3,1.1
7447,4967,49,15.5,5.8,2.5,4.7,51.7,-0.1,-0.5,11.3,1.2,2.1,58.7,2.0,2.1,4.4,0.8,0.3,0.3,1.0
7448,697,70,16.1,13.1,5.3,11.2,47.7,0.2,0.7,16.2,2.4,3.3,76.1,2.0,1.8,3.6,0.4,0.4,0.4,1.4
7449,6557,41,5.4,1.5,0.6,1.6,38.3,-0.0,0.2,1.1,0.5,0.8,56.9,0.3,0.3,0.6,0.8,0.4,-0.1,0.5
7450,3954,75,39.6,14.7,5.1,14.0,32.8,1.1,3.3,46.4,2.5,2.7,91.6,0.5,1.6,2.1,7.7,1.5,0.1,3.0
7451,11896,53,6.7,3.7,1.5,3.0,46.2,-0.1,0.1,15.3,1.1,1.3,75.2,0.3,0.6,0.9,0.5,0.2,-0.5,0.6
7452,12504,59,14.6,3.5,1.4,3.1,45.1,0.2,0.8,18.4,0.5,0.8,64.5,1.0,1.5,2.3,0.7,0.5,0.0,0.7
7453,10902,87,22.2,8.3,3.5,7.4,47.9,0.4,0.9,4.7,1.1,1.5,68.7,2.0,4.1,6.1,1.1,0.4,0.5,1.6
7454,7092,60,22.7,7.7,2.6,6.3,41.3,0.3,1.0,4.2,2.7,3.2,80.2,1.4,2.8,4.5,2.1,0.7,0.1,1.3
7455,12183,37,9.9,3.1,1.2,3.0,41.3,-0.1,-0.1,-8.5,0.9,1.2,66.7,0.3,1.1,1.4,1.8,0.3,-0.0,1.1
7456,5150,23,7.4,2.5,0.9,3.0,29.7,0.4,1.4,62.6,0.3,0.4,83.3,0.0,0.4,0.4,1.2,0.1,-0.7,0.5
7457,7746,110,17.3,4.1,1.7,4.2,40.6,0.0,0.1,8.1,0.7,0.9,80.3,0.7,1.8,2.4,1.3,0.4,0.2,1.0
7458,9378,68,24.7,8.7,3.1,7.5,41.1,0.9,2.6,37.8,1.1,1.7,73.2,0.9,2.2,3.3,1.8,1.3,0.3,1.1
7459,1940,31,16.0,5.4,2.1,4.4,48.0,0.5,1.1,22.6,0.9,1.1,84.8,0.4,2.7,3.0,0.7,0.5,0.2,0.7
7460,4571,61,17.2,6.1,2.1,5.1,40.8,0.3,0.6,16.9,1.8,2.7,62.2,1.8,3.3,5.0,1.0,0.5,0.8,0.9
7461,220,52,6.1,3.8,1.3,3.3,40.7,0.5,1.6,-0.7,0.9,1.2,82.9,0.6,0.6,1.2,0.1,0.1,0.1,0.5
7462,12174,61,20.5,11.0,4.0,8.6,46.9,0.2,0.3,30.0,2.3,3.0,76.8,0.6,1.8,2.2,2.6,0.6,0.3,1.5
7463,300,62,24.9,10.3,3.6,9.1,39.8,0.4,1.4,22.9,2.9,4.2,73.3,1.5,2.3,3.8,3.3,1.2,0.2,1.8
